#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
77        	1         	44        	ok              	ok              	1.0000000000e+01	2.0000000000e+02	6.1919468681e+20	3.6214815858e+20	2.3371912377e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
78        	1         	44        	ok              	ok              	2.1544350000e+01	2.0000000000e+02	1.3340148699e+21	7.8022466803e+20	2.3371915252e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
79        	1         	47        	ok              	ok              	4.6415890000e+01	2.0000000000e+02	2.8740480011e+21	1.6809429092e+21	2.3371918494e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
80        	1         	51        	ok              	ok              	1.0000000000e+02	2.0000000000e+02	6.1919493877e+21	3.6214815858e+21	2.3371921888e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
81        	1         	59        	ok              	ok              	2.1544350000e+02	2.0000000000e+02	1.3340154372e+22	7.8022466803e+21	2.3371925189e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
82        	1         	67        	ok              	ok              	4.6415890000e+02	2.0000000000e+02	2.8740491924e+22	1.6809429092e+22	2.3371928183e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
83        	1         	76        	ok              	ok              	1.0000000000e+03	2.0000000000e+02	6.1919517306e+22	3.6214815858e+22	2.3371930732e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
84        	1         	14        	ok              	ok              	1.0000000000e-06	2.5000000000e+02	4.9533666267e+13	2.8971852686e+13	2.3371011802e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
85        	1         	13        	ok              	ok              	2.1544350000e-06	2.5000000000e+02	1.0671981873e+14	6.2417973442e+13	2.3371615022e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
86        	1         	13        	ok              	ok              	4.6415890000e-06	2.5000000000e+02	2.2992296752e+14	1.3447543274e+14	2.3371829787e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
87        	1         	13        	ok              	ok              	1.0000000000e-05	2.5000000000e+02	4.9535515662e+14	2.8971852686e+14	2.3371884381e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
88        	1         	13        	ok              	ok              	2.1544350000e-05	2.5000000000e+02	1.0672110681e+15	6.2417973442e+14	2.3371897111e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
89        	1         	13        	ok              	ok              	4.6415890000e-05	2.5000000000e+02	2.2992366111e+15	1.3447543274e+15	2.3371900290e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
90        	1         	13        	ok              	ok              	1.0000000000e-04	2.5000000000e+02	4.9535551557e+15	2.8971852686e+15	2.3371901318e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
91        	1         	13        	ok              	ok              	2.1544350000e-04	2.5000000000e+02	1.0672112905e+16	6.2417973442e+15	2.3371901981e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
92        	1         	13        	ok              	ok              	4.6415890000e-04	2.5000000000e+02	2.2992368240e+16	1.3447543274e+16	2.3371902455e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
93        	1         	13        	ok              	ok              	1.0000000000e-03	2.5000000000e+02	4.9535554775e+16	2.8971852686e+16	2.3371902836e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
94        	1         	13        	ok              	ok              	2.1544350000e-03	2.5000000000e+02	1.0672113536e+17	6.2417973442e+16	2.3371903363e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
95        	1         	13        	ok              	ok              	4.6415890000e-03	2.5000000000e+02	2.2992369665e+17	1.3447543274e+17	2.3371903903e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
96        	1         	13        	ok              	ok              	1.0000000000e-02	2.5000000000e+02	4.9535558331e+17	2.8971852686e+17	2.3371904514e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
97        	1         	13        	ok              	ok              	2.1544350000e-02	2.5000000000e+02	1.0672114492e+18	6.2417973442e+17	2.3371905456e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
98        	1         	13        	ok              	ok              	4.6415890000e-02	2.5000000000e+02	2.2992372331e+18	1.3447543274e+18	2.3371906614e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
99        	1         	13        	ok              	ok              	1.0000000000e-01	2.5000000000e+02	4.9535565841e+18	2.8971852686e+18	2.3371908057e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
100       	1         	13        	ok              	ok              	2.1544350000e-01	2.5000000000e+02	1.0672116584e+19	6.2417973442e+18	2.3371910039e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
101       	1         	13        	ok              	ok              	4.6415890000e-01	2.5000000000e+02	2.2992378004e+19	1.3447543274e+19	2.3371912380e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
102       	1         	13        	ok              	ok              	1.0000000000e+00	2.5000000000e+02	4.9535580635e+19	2.8971852686e+19	2.3371915037e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
103       	1         	13        	ok              	ok              	2.1544350000e+00	2.5000000000e+02	1.0672120266e+20	6.2417973442e+19	2.3371918101e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
104       	1         	13        	ok              	ok              	4.6415890000e+00	2.5000000000e+02	2.2992386678e+20	1.3447543274e+20	2.3371921197e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
105       	1         	13        	ok              	ok              	1.0000000000e+01	2.5000000000e+02	4.9535599899e+20	2.8971852686e+20	2.3371924126e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
106       	1         	13        	ok              	ok              	2.1544350000e+01	2.5000000000e+02	1.0672124294e+21	6.2417973442e+20	2.3371926923e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
107       	1         	13        	ok              	ok              	4.6415890000e+01	2.5000000000e+02	2.2992394614e+21	1.3447543274e+21	2.3371929262e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
108       	1         	15        	ok              	ok              	1.0000000000e+02	2.5000000000e+02	4.9535614697e+21	2.8971852686e+21	2.3371931109e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
109       	1         	17        	ok              	ok              	2.1544350000e+02	2.5000000000e+02	1.0672126933e+22	6.2417973442e+21	2.3371932702e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
110       	1         	39        	ok              	ok              	4.6415890000e+02	2.5000000000e+02	2.2992399189e+22	1.3447543274e+22	2.3371933926e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
111       	1         	39        	ok              	ok              	1.0000000000e+03	2.5000000000e+02	4.9535622623e+22	2.8971852686e+22	2.3371934923e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
112       	1         	6         	ok              	ok              	1.0000000000e-06	3.0000000000e+02	4.1270604578e+13	2.4143210572e+13	2.3366793358e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
113       	1         	6         	ok              	ok              	2.1544350000e-06	3.0000000000e+02	8.8916257423e+13	5.2014977868e+13	2.3367167169e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
114       	1         	6         	ok              	ok              	4.6415890000e-06	3.0000000000e+02	1.9157094811e+14	1.1206286062e+14	2.3367984353e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
115       	1         	6         	ok              	ok              	1.0000000000e-05	3.0000000000e+02	4.1274553313e+14	2.4143210572e+14	2.3369029100e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
116       	1         	6         	ok              	ok              	2.1544350000e-05	3.0000000000e+02	8.8927545889e+14	5.2014977868e+14	2.3370133796e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
117       	1         	7         	ok              	ok              	4.6415890000e-05	3.0000000000e+02	1.9159667085e+15	1.1206286062e+15	2.3371122040e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
118       	1         	9         	ok              	ok              	1.0000000000e-04	3.0000000000e+02	4.1279207465e+15	2.4143210572e+15	2.3371664195e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
119       	1         	15        	ok              	ok              	2.1544350000e-04	3.0000000000e+02	8.8934047628e+15	5.2014977868e+15	2.3371842444e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
120       	1         	19        	ok              	ok              	4.6415890000e-04	3.0000000000e+02	1.9160294602e+16	1.1206286062e+16	2.3371887491e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
121       	1         	16        	ok              	ok              	1.0000000000e-03	3.0000000000e+02	4.1279622048e+16	2.4143210572e+16	2.3371898917e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
122       	1         	13        	ok              	ok              	2.1544350000e-03	3.0000000000e+02	8.8934276540e+16	5.2014977868e+16	2.3371902593e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
123       	1         	12        	ok              	ok              	4.6415890000e-03	3.0000000000e+02	1.9160308619e+17	1.1206286062e+17	2.3371904596e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
124       	1         	11        	ok              	ok              	1.0000000000e-02	3.0000000000e+02	4.1279635433e+17	2.4143210572e+17	2.3371906489e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
125       	1         	11        	ok              	ok              	2.1544350000e-02	3.0000000000e+02	8.8934299251e+17	5.2014977868e+17	2.3371908562e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
126       	1         	11        	ok              	ok              	4.6415890000e-02	3.0000000000e+02	1.9160313816e+18	1.1206286062e+18	2.3371910931e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
127       	1         	11        	ok              	ok              	1.0000000000e-01	3.0000000000e+02	4.1279648228e+18	2.4143210572e+18	2.3371913734e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
128       	1         	11        	ok              	ok              	2.1544350000e-01	3.0000000000e+02	8.8934330483e+18	5.2014977868e+18	2.3371916770e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
129       	1         	11        	ok              	ok              	4.6415890000e-01	3.0000000000e+02	1.9160321164e+19	1.1206286062e+19	2.3371919894e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
130       	1         	11        	ok              	ok              	1.0000000000e+00	3.0000000000e+02	4.1279664683e+19	2.4143210572e+19	2.3371923050e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
131       	1         	11        	ok              	ok              	2.1544350000e+00	3.0000000000e+02	8.8934365321e+19	5.2014977868e+19	2.3371925925e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
132       	1         	11        	ok              	ok              	4.6415890000e+00	3.0000000000e+02	1.9160328123e+20	1.1206286062e+20	2.3371928383e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
133       	1         	11        	ok              	ok              	1.0000000000e+01	3.0000000000e+02	4.1279677827e+20	2.4143210572e+20	2.3371930493e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
134       	1         	11        	ok              	ok              	2.1544350000e+01	3.0000000000e+02	8.8934388884e+20	5.2014977868e+20	2.3371932118e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
135       	1         	11        	ok              	ok              	4.6415890000e+01	3.0000000000e+02	1.9160332158e+21	1.1206286062e+21	2.3371933304e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
136       	1         	11        	ok              	ok              	1.0000000000e+02	3.0000000000e+02	4.1279684480e+21	2.4143210572e+21	2.3371934259e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
137       	1         	11        	ok              	ok              	2.1544350000e+02	3.0000000000e+02	8.8934399527e+21	5.2014977868e+21	2.3371934914e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
138       	1         	11        	ok              	ok              	4.6415890000e+02	3.0000000000e+02	1.9160333822e+22	1.1206286062e+22	2.3371935334e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
139       	1         	11        	ok              	ok              	1.0000000000e+03	3.0000000000e+02	4.1279687057e+22	2.4143210572e+22	2.3371935717e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
140       	1         	6         	ok              	ok              	1.0000000000e-06	3.5000000000e+02	3.5374530077e+13	2.0694180490e+13	2.3366612451e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
