#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
86        	1         	3         	ok              	ok              	4.6415890000e-06	2.1500000000e+03	1.6566558729e+13	1.5636678225e+13	1.4482419229e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
87        	1         	3         	ok              	ok              	1.0000000000e-05	2.1500000000e+03	3.8589142804e+13	3.3688200798e+13	1.5658156315e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
88        	1         	3         	ok              	ok              	2.1544350000e-05	2.1500000000e+03	9.0469259076e+13	7.2579038886e+13	1.7038961847e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
89        	1         	3         	ok              	ok              	4.6415890000e-05	2.1500000000e+03	2.1076021910e+14	1.5636678225e+14	1.8424573862e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
90        	1         	3         	ok              	ok              	1.0000000000e-04	2.1500000000e+03	4.8440156652e+14	3.3688200798e+14	1.9655361334e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
91        	1         	4         	ok              	ok              	2.1544350000e-04	2.1500000000e+03	1.0968458169e+15	7.2579038886e+14	2.0657971782e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
92        	1         	4         	ok              	ok              	4.6415890000e-04	2.1500000000e+03	2.4511704413e+15	1.5636678225e+15	2.1428033709e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
93        	1         	4         	ok              	ok              	1.0000000000e-03	2.1500000000e+03	5.4210204627e+15	3.3688200798e+15	2.1996649711e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
94        	1         	4         	ok              	ok              	2.1544350000e-03	2.1500000000e+03	1.1896386355e+16	7.2579038886e+15	2.2405629829e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
95        	1         	4         	ok              	ok              	4.6415890000e-03	2.1500000000e+03	2.5960618543e+16	1.5636678225e+16	2.2694668618e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
96        	1         	4         	ok              	ok              	1.0000000000e-02	2.1500000000e+03	5.6427984448e+16	3.3688200798e+16	2.2896548996e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
97        	1         	5         	ok              	ok              	2.1544350000e-02	2.1500000000e+03	1.2231318486e+17	7.2579038886e+16	2.3036440311e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
98        	1         	5         	ok              	ok              	4.6415890000e-02	2.1500000000e+03	2.6461868913e+17	1.5636678225e+17	2.3132859669e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
99        	1         	5         	ok              	ok              	1.0000000000e-01	2.1500000000e+03	5.7173555179e+17	3.3688200798e+17	2.3199076129e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
100       	1         	5         	ok              	ok              	2.1544350000e-01	2.1500000000e+03	1.2341756639e+18	7.2579038886e+17	2.3244439272e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
101       	1         	5         	ok              	ok              	4.6415890000e-01	2.1500000000e+03	2.6624996196e+18	1.5636678225e+18	2.3275464852e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
102       	1         	5         	ok              	ok              	1.0000000000e+00	2.1500000000e+03	5.7414053239e+18	3.3688200798e+18	2.3296662000e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
103       	1         	5         	ok              	ok              	2.1544350000e+00	2.1500000000e+03	1.2377170884e+19	7.2579038886e+18	2.3311138364e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
104       	1         	5         	ok              	ok              	4.6415890000e+00	2.1500000000e+03	2.6677124209e+19	1.5636678225e+19	2.3321034934e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
105       	1         	5         	ok              	ok              	1.0000000000e+01	2.1500000000e+03	5.7490915407e+19	3.3688200798e+19	2.3327850031e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
106       	1         	5         	ok              	ok              	2.1544350000e+01	2.1500000000e+03	1.2388641619e+20	7.2579038886e+19	2.3332742363e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
107       	1         	6         	ok              	ok              	4.6415890000e+01	2.1500000000e+03	2.6695362280e+20	1.5636678225e+20	2.3336978644e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
108       	1         	5         	ok              	ok              	1.0000000000e+02	2.1500000000e+03	5.7526672549e+20	3.3688200798e+20	2.3342359059e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
109       	1         	8         	ok              	ok              	2.1544350000e+02	2.1500000000e+03	1.2397812036e+21	7.2579038886e+20	2.3350013822e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
110       	0         	11        	ok              	ok              	4.6415890000e+02	2.1500000000e+03	2.6721747134e+21	1.5636678225e+21	2.3360044293e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
111       	1         	5         	ok              	ok              	1.0000000000e+03	2.1500000000e+03	5.7578410336e+21	3.3688200798e+21	2.3363352577e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
112       	1         	3         	ok              	ok              	1.0000000000e-06	2.2000000000e+03	3.1084282814e+12	3.2922559871e+12	1.2906264637e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
113       	1         	3         	ok              	ok              	2.1544350000e-06	2.2000000000e+03	6.8652398352e+12	7.0929515275e+12	1.3230675930e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
114       	1         	3         	ok              	ok              	4.6415890000e-06	2.2000000000e+03	1.5445215783e+13	1.5281299175e+13	1.3816149114e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
115       	1         	3         	ok              	ok              	1.0000000000e-05	2.2000000000e+03	3.5509424711e+13	3.2922559871e+13	1.4743593561e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
116       	1         	3         	ok              	ok              	2.1544350000e-05	2.2000000000e+03	8.2952621428e+13	7.0929515275e+13	1.5986611933e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
117       	1         	3         	ok              	ok              	4.6415890000e-05	2.2000000000e+03	1.9437351749e+14	1.5281299175e+14	1.7387219045e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
118       	1         	3         	ok              	ok              	1.0000000000e-04	2.2000000000e+03	4.5149887147e+14	3.2922559871e+14	1.8746335401e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
119       	1         	3         	ok              	ok              	2.1544350000e-04	2.2000000000e+03	1.0338598916e+15	7.0929515275e+14	1.9924526339e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
120       	1         	4         	ok              	ok              	4.6415890000e-04	2.2000000000e+03	2.3328966997e+15	1.5281299175e+15	2.0868370554e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
121       	1         	4         	ok              	ok              	1.0000000000e-03	2.2000000000e+03	5.1987208709e+15	3.2922559871e+15	2.1585206768e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
122       	1         	4         	ok              	ok              	2.1544350000e-03	2.2000000000e+03	1.1472912380e+16	7.0929515275e+15	2.2110572828e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
123       	1         	4         	ok              	ok              	4.6415890000e-03	2.2000000000e+03	2.5137958301e+16	1.5281299175e+16	2.2486560533e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
124       	1         	4         	ok              	ok              	1.0000000000e-02	2.2000000000e+03	5.4795930280e+16	3.2922559871e+16	2.2751394306e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
125       	1         	5         	ok              	ok              	2.1544350000e-02	2.2000000000e+03	1.1901192069e+17	7.0929515275e+16	2.2935952543e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
126       	1         	5         	ok              	ok              	4.6415890000e-02	2.2000000000e+03	2.5783088136e+17	1.5281299175e+17	2.3063646016e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
127       	1         	5         	ok              	ok              	1.0000000000e-01	2.2000000000e+03	5.5759732619e+17	3.2922559871e+17	2.3151567208e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
128       	1         	5         	ok              	ok              	2.1544350000e-01	2.2000000000e+03	1.2044380561e+18	7.0929515275e+17	2.3211905077e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
129       	1         	5         	ok              	ok              	4.6415890000e-01	2.2000000000e+03	2.5995016065e+18	1.5281299175e+18	2.3253221052e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
130       	1         	5         	ok              	ok              	1.0000000000e+00	2.2000000000e+03	5.6072599295e+18	3.2922559871e+18	2.3281470129e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
131       	1         	5         	ok              	ok              	2.1544350000e+00	2.2000000000e+03	1.2090491258e+19	7.0929515275e+18	2.3300769490e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
132       	1         	5         	ok              	ok              	4.6415890000e+00	2.2000000000e+03	2.6062914652e+19	1.5281299175e+19	2.3313958091e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
133       	1         	5         	ok              	ok              	1.0000000000e+01	2.2000000000e+03	5.6172642369e+19	3.2922559871e+19	2.3323008223e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
134       	1         	5         	ok              	ok              	2.1544350000e+01	2.2000000000e+03	1.2105333672e+20	7.0929515275e+19	2.3329373774e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
135       	1         	6         	ok              	ok              	4.6415890000e+01	2.2000000000e+03	2.6085805426e+20	1.5281299175e+20	2.3334434558e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
136       	1         	6         	ok              	ok              	1.0000000000e+02	2.2000000000e+03	5.6213628976e+20	3.2922559871e+20	2.3340026050e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
137       	1         	8         	ok              	ok              	2.1544350000e+02	2.2000000000e+03	1.2114839760e+21	7.0929515275e+20	2.3347693825e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
138       	1         	7         	ok              	ok              	4.6415890000e+02	2.2000000000e+03	2.6110117273e+21	1.5281299175e+21	2.3356182217e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
139       	0         	10        	ok              	ok              	1.0000000000e+03	2.2000000000e+03	5.6262301219e+21	3.2922559871e+21	2.3360234840e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
140       	1         	3         	ok              	ok              	1.0000000000e-06	2.2500000000e+03	3.0086896484e+12	3.2190947429e+12	1.2776060025e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
